,url,text,stand,zuständig,geschäftsart,status
1065,/gast/geschaefte/224,"Interpellation von Felix Häcki betreffend stark zunehmende Gesetzesübertretungen von Velofahrerinnen und Velofahrern, insbesondere das Befahren von Fussgängerstreifen und Wegen wo allgemeines Fahrverbot herrscht",Datenmigration,,Interpellation,abgeschlossen
1066,/gast/geschaefte/223,"Motion von Thomas Lötscher, Philippe Camenisch, Daniel Abt und Daniel Burch betreffend mehr Rechtssicherheit in Baubewilligungsverfahren",Datenmigration,,Motion,abgeschlossen
1067,/gast/geschaefte/222,Interpellation der CVP-Fraktion betreffend Interpretation der Religionsfreiheit im Schulalltag,Datenmigration,,Interpellation,abgeschlossen
1068,/gast/geschaefte/221,Änderung des Planungs- und Baugesetzes (PBG),Datenmigration,,Gesetz,abgeschlossen
1069,/gast/geschaefte/220,Motion der CVP-Fraktion betreffend Einführung eines Aus- und Weiterbildungsabzuges von Kindern und Jugendlichen,Datenmigration,,Motion,abgeschlossen
1070,/gast/geschaefte/219,Motion von Thiemo Hächler betreffend Ausklammerung von Erschliessungsflächen bei der Berechnung der Ausnützungsziffer,Datenmigration,,Motion,abgeschlossen
1071,/gast/geschaefte/218,"Interpellation von Hanni Schriber-Neiger betreffend Ausbildungszentrum Novartis, Landgut Aabach Risch",Datenmigration,,Interpellation,abgeschlossen
1072,/gast/geschaefte/217,Rechenschaftsbericht des Obergerichts für das Jahr 2009,Datenmigration,,Verschiedenes,abgeschlossen
1073,/gast/geschaefte/216,Kantonsratsbeschluss betreffend den Beitritt zur Interkantonalen Vereinbarung (bzw. Konkordat) über die computergestützte Zusammenarbeit der Kantone bei der Aufklärung von Gewaltdelikten vom 2. April 2009 (ViCLAS-Konkordat),Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1074,/gast/geschaefte/215,Motion von Bettina Egler betreffend Arbeitsplätze in der kantonalen Verwaltung für Menschen mit einer Leistungseinschränkung,Datenmigration,,Motion,abgeschlossen
1075,/gast/geschaefte/214,Motion von Philipp Röllin betreffend naturnaher Umgebungsgestaltung auf kantonalen Parzellen und zusätzlichen Flächen,Erledigterklärung,Baudirektion,Motion,abgeschlossen
1076,/gast/geschaefte/213,"Interpellation von Berty Zeiter, Eric Frischknecht und Martin Stuber betreffend Beachtung der Zuger Standortkaskade bei der Bewilligung von Mobilfunkantennen",Datenmigration,,Interpellation,abgeschlossen
1077,/gast/geschaefte/212,Änderung des Kantonsratsbeschlusses betreffend Bewilligung von Personalstellen in den Jahren 2009 - 2011 (Sozialstellenplan),Datenmigration,,Verschiedenes,abgeschlossen
1078,/gast/geschaefte/211,Kantonsratsbeschluss betreffend Darlehen des Kantons an die International School of Zug and Luzern für das Bauprojekt am neuen Standort in Hünenberg,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1079,/gast/geschaefte/210,Postulat der FDP-Fraktion betreffend zuviel bezahlter NFA-Beiträge,Datenmigration,,Postulat,abgeschlossen
1080,/gast/geschaefte/209,"1. Kantonsratsbeschluss betreffend Objektkredit für eine Lorzenaufweitung, Gemeinde Baar 2. Kantonsratsbeschluss betreffend Objektkredit für den Bau einer Kiesinsel im Zugersee, Gemeinde Cham",Schlussabrechnung genehmigt,Baudirektion,Kantonsratsbeschluss (referendumsfähig),abgeschlossen
1081,/gast/geschaefte/208,Interpellation von Thomas Lötscher betreffend Gewaltprävention bei Sportanlässen,Datenmigration,,Interpellation,abgeschlossen
1082,/gast/geschaefte/207,Kantonsratsbeschluss betreffend Beiträge an das Verkehrshaus der Schweiz und an das Micro Center Central-Switzerland,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1083,/gast/geschaefte/206,Motion von Rudolf Balsiger betreffend sofort Schluss mit Polizeigebühren für Vereine,Datenmigration,,Motion,abgeschlossen
1084,/gast/geschaefte/205,Motion von Stefan Gisler und Andreas Hürlimann betreffend Zug hilft Ölpest-Opfern,Datenmigration,,Motion,abgeschlossen
1085,/gast/geschaefte/204,Rechenschaftsbericht 2009 des Regierungsrates,Datenmigration,,Verschiedenes,abgeschlossen
1086,/gast/geschaefte/203,Jahresrechnung 2009 des Kantons Zug und Jahresrechnung 2009 der Interkantonalen Strafanstalt Bostadel,Datenmigration,,Verschiedenes,abgeschlossen
1087,/gast/geschaefte/202,"Änderung des Einführungsgesetzes zum Bundesgesetz über Ergänzungsleistungen zur Alters-, Hinterlassenen- und Invalidenversicherung (EG ELG) (Anpassung an die Neuordnung der Pflegefinanzierung des Bundes)",Datenmigration,,Gesetz,abgeschlossen
1088,/gast/geschaefte/201,Kantonsratsbeschluss betreffend Beiträge des Kantons Zug und der Gemeinden an die eidgenössisch konzessionierte Schifffahrt auf den Zuger Seen,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1089,/gast/geschaefte/200,Interpellation der SP-Fraktion betreffend Zug als Paradies für steuerflüchtige Oligarchen,Datenmigration,,Interpellation,abgeschlossen
1090,/gast/geschaefte/199,Motion von Vroni Straub-Müller und Stefan Gisler betreffend polizeiliche Sicherheit in der Stadt Zug; Pensenerhöhung für die Zuger Polizei,Datenmigration,,Motion,abgeschlossen
1091,/gast/geschaefte/198,Kantonsratsbeschluss betreffend Verwendung des Ertragsüberschusses der Laufenden Rechnung 2009,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1092,/gast/geschaefte/197,Änderung des KRB's betr. Beteiligung des Kantons und der Gemeinden an der Erhöhung des Aktienkapitals der Zugerland Verkehrsbetriebe AG (ZVB) / KRB betr. Erwerb von Aktien der Zugerland Verkehrsbetriebe AG durch den Kanton,Datenmigration,,Gesetz,abgeschlossen
1093,/gast/geschaefte/196,Zwischenbericht zu den per Ende März 2010 zur Berichterstattung fälligen parlamentarischen Vorstössen,Datenmigration,,Verschiedenes,abgeschlossen
1094,/gast/geschaefte/195,Interpellation von Martin Stuber betreffend neue Verkehrszahlen für Tangente und Stadttunnel,Datenmigration,,Interpellation,abgeschlossen
1095,/gast/geschaefte/194,"Interpellation von Manuel Aeschbacher betreffend Verkehrsführung rund um den A4-Anschluss Lindencham, Abschnitt Untermühlestrasse bis Hammergut",Datenmigration,,Interpellation,abgeschlossen
1096,/gast/geschaefte/193,Interpellation der SP- und der Alternativen Grünen Fraktion betreffend Einsatz von so genannten Heizpilzen,Datenmigration,,Interpellation,abgeschlossen
1097,/gast/geschaefte/192,Motion der FDP-Fraktion betreffend Anrechnung der Gewinnsteuer an die Kapitalsteuer - steuerliche Entlastung von Risikokapital,Erledigterklärung,Finanzdirektion,Motion,abgeschlossen
1098,/gast/geschaefte/191,Kantonsratsbeschluss betreffend Investitionsbeitrag zum Ausbau der Strecke Thalwil - Zug im Rahmen der 4. Teilergänzung S-Bahn Zürich,Genehmigung Schlussabrechnung pendent,Volkswirtschaftsdirektion,Kantonsratsbeschluss (referendumsfähig),hängig
1099,/gast/geschaefte/190,Motion von Andreas Hausheer und Rudolf Balsiger betreffend Einführung eines parlamentarischen Verordnungsvetos,Datenmigration,,Motion,abgeschlossen
1100,/gast/geschaefte/189,Kantonsratsbeschluss betreffend Festsetzung der Zahl der hauptamtlichen Mitglieder im Obergericht für den Rest der Amtsperiode 2007 - 2012,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1101,/gast/geschaefte/188,"Kantonsratsbeschluss betreffend Objektkredit für die Liegenschaft ehemaliges Personalhaus des Zuger Kantonsspitals, Artherstrasse 25, Zug, Instandsetzungsmassnahmen und Mieterausbau für den Schulpsychologischen Dienst (SPD)",Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1102,/gast/geschaefte/187,Postulat der CVP-Fraktion betreffend Einführung einer Notfallpraxis am Zuger Kantonsspital,Datenmigration,,Postulat,abgeschlossen
1103,/gast/geschaefte/186,"Motion der erweiterten Justizprüfungskommission betreffend Schaffung einer gesetzlichen Grundlage für den Anspruch auf ""Wistleblowing"" in der kantonalen Verwaltung",Erledigterklärung,Finanzdirektion,Motion,abgeschlossen
1104,/gast/geschaefte/185,Motion der erweiterten Justizprüfungskommission betreffend Schaffung gesetzlicher Grundlagen für die Einführung eines einheitlichen und umfassenden Absenzenmanagements durch das Personalamt,Erledigterklärung,Finanzdirektion,Motion,abgeschlossen
1105,/gast/geschaefte/184,"Motion erw. JPK. Erarbeitung gesetzlicher Grundlagen, damit der Generalsekretär den aktuellen Stand sämtlicher wichtiger Geschäfte kennt und verpflichtet ist, bei Ausfall des Direktionsvorstehers dem stv. RR-Mitglied die nötigen Infos weiterzugeben",Erledigterklärung,Finanzdirektion,Motion,abgeschlossen
1106,/gast/geschaefte/183,"Postulat der erweiterten Jusitzprüfungskommission betreffend Abklärung des Gefährdungspotenzials, insbesondere Begünstigungspotenzial, bei Verwaltungshandlungen innerhalb der gesamten kantonalen Verwaltung und bei Bedarf Treffen von Massnahmen",Erledigterklärung,Finanzdirektion,Postulat,abgeschlossen
1107,/gast/geschaefte/182,Kleine Anfrage von Silvan Hotz betreffend Betriebsbeiträge für Ausbildungsplätze Langzeitpflege,Datenmigration,,Kleine Anfrage,abgeschlossen
